fill	x	y	xmin	xmax	ymin	ymax
#959595	1.5	5	1.375	1.625	2.5	7.5
#808080	-4	0	-4.125	-3.875	-2.5	2.5
#A6A6A6	-1.75	5	-1.875	-1.625	2.5	7.5
#9E9E9E	-4.5	0	-4.625	-4.375	-2.5	2.5
#7D7D7D	1	5	0.875	1.125	2.5	7.5
#ADADAD	2.25	5	2.125	2.375	2.5	7.5
#8D8D8D	0.75	10	0.625	0.875	7.5	12.5
#A5A5A5	1	10	0.875	1.125	7.5	12.5
#9A9A9A	-1.5	5	-1.625	-1.375	2.5	7.5
#AEAEAE	4.75	5	4.625	4.875	2.5	7.5
#838383	-1	5	-1.125	-0.875	2.5	7.5
#888888	1.25	5	1.125	1.375	2.5	7.5
#B1B1B1	2.75	5	2.625	2.875	2.5	7.5
#9F9F9F	1.75	5	1.625	1.875	2.5	7.5
#B7B7B7	-3.25	5	-3.375	-3.125	2.5	7.5
#C0C0C0	-2.5	5	-2.625	-2.375	2.5	7.5
#919191	-1.25	5	-1.375	-1.125	2.5	7.5
#AAAAAA	-2.25	5	-2.375	-2.125	2.5	7.5
#DBDBDB	5	5	4.875	5.125	2.5	7.5
#9B9B9B	3	0	2.875	3.125	-2.5	2.5
#A5A5A5	2	5	1.875	2.125	2.5	7.5
#BEBEBE	-4.75	5	-4.875	-4.625	2.5	7.5
#A9A9A9	-2	5	-2.125	-1.875	2.5	7.5
#909090	-0.75	10	-0.875	-0.625	7.5	12.5
#D6D6D6	-1.25	15	-1.375	-1.125	12.5	17.5
#FFFFFF	-2	25	-2.125	-1.875	22.5	27.5
#D6D6D6	-1.25	25	-1.375	-1.125	22.5	27.5
#FFFFFF	-2.25	40	-2.375	-2.125	37.5	42.5
#D1D1D1	-1.25	20	-1.375	-1.125	17.5	22.5
#B7B7B7	-1.25	10	-1.375	-1.125	7.5	12.5
#B1B1B1	-1	15	-1.125	-0.875	12.5	17.5
#CDCDCD	3.5	5	3.375	3.625	2.5	7.5
#BBBBBB	-2.75	5	-2.875	-2.625	2.5	7.5
#E3E3E3	3.75	0	3.625	3.875	-2.5	2.5
#C2C2C2	2.5	5	2.375	2.625	2.5	7.5
#BEBEBE	-4.5	5	-4.625	-4.375	2.5	7.5
#C0C0C0	-1	20	-1.125	-0.875	17.5	22.5
#C2C2C2	-0.75	15	-0.875	-0.625	12.5	17.5
#DBDBDB	1.25	25	1.125	1.375	22.5	27.5
#C5C5C5	1	20	0.875	1.125	17.5	22.5
#FFFFFF	1.25	40	1.125	1.375	37.5	42.5
#A5A5A5	-1	10	-1.125	-0.875	7.5	12.5
#B2B2B2	1.25	10	1.125	1.375	7.5	12.5
#CACACA	1.25	15	1.125	1.375	12.5	17.5
#ABABAB	1	15	0.875	1.125	12.5	17.5
#B7B7B7	0.75	15	0.625	0.875	12.5	17.5
#B9B9B9	0.5	10	0.375	0.625	7.5	12.5
#C2C2C2	3.25	5	3.125	3.375	2.5	7.5
#EDEDED	1.5	15	1.375	1.625	12.5	17.5
#D6D6D6	1.5	10	1.375	1.625	7.5	12.5
#FFFFFF	1.5	25	1.375	1.625	22.5	27.5
#D6D6D6	1.25	20	1.125	1.375	17.5	22.5
#FFFFFF	1.5	35	1.375	1.625	32.5	37.5
#A6A6A6	-0.5	10	-0.625	-0.375	7.5	12.5
#E3E3E3	3	5	2.875	3.125	2.5	7.5
#EDEDED	-3	5	-3.125	-2.875	2.5	7.5
#DBDBDB	-3.5	5	-3.625	-3.375	2.5	7.5
#FFFFFF	0.75	20	0.625	0.875	17.5	22.5
#EDEDED	1.75	15	1.625	1.875	12.5	17.5
#CDCDCD	-1.5	15	-1.625	-1.375	12.5	17.5
#FFFFFF	-1.5	20	-1.625	-1.375	17.5	22.5
#EDEDED	5.25	5	5.125	5.375	2.5	7.5
#FFFFFF	3.75	5	3.625	3.875	2.5	7.5
#EDEDED	1.5	20	1.375	1.625	17.5	22.5
#FFFFFF	1.75	30	1.625	1.875	27.5	32.5
#EDEDED	1.5	30	1.375	1.625	27.5	32.5
#EDEDED	-1.5	25	-1.625	-1.375	22.5	27.5
#FFFFFF	-1.75	15	-1.875	-1.625	12.5	17.5
#EDEDED	-1.5	10	-1.625	-1.375	7.5	12.5
#EDEDED	-1.75	20	-1.875	-1.625	17.5	22.5
#E3E3E3	-1.25	30	-1.375	-1.125	27.5	32.5
#FFFFFF	1.25	30	1.125	1.375	27.5	32.5
#FFFFFF	-5.25	5	-5.375	-5.125	2.5	7.5
#FFFFFF	-1.5	30	-1.625	-1.375	27.5	32.5
#FFFFFF	-1.5	35	-1.625	-1.375	32.5	37.5
